id,body,name,strain_id,lab_tested,license_type,grams_per_eighth,listing_id,listing_type,vendor_id,vendor_name,vendor_slug,prices.gram,prices.two_grams,prices.eighth,prices.quarter,prices.half_ounce,prices.ounce,prices.half_gram,prices.unit,image_url,thumb_image_url,category_id,category_name,tags,slug,published,test_result_expires,test_result_expires_in,test_result_expired,latest_test_result_image_url,url,listing_name,listing_url,approved_endorsement,sort_priority,locations_found_at,listing_wmid
26193635,,NG Joos Disposable Pen Northern Lights,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,5,Concentrate,None,ng-joos-disposable-pen-northern-lights,True,None,None,None,None,/dispensaries/hci-alternatives/menu/ng-joos-disposable-pen-northern-lights,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
26193621,,NG Joos Disposable Pen Chicago Blue Dream,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,5,Concentrate,None,ng-joos-disposable-pen-chicago-blue-dream,True,None,None,None,None,/dispensaries/hci-alternatives/menu/ng-joos-disposable-pen-chicago-blue-dream,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
26189145,,ATX 1000mg Mag Landrace Raw Wax,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,5,Concentrate,None,atx-1000mg-mag-landrace-raw-wax,True,None,None,None,None,/dispensaries/hci-alternatives/menu/atx-1000mg-mag-landrace-raw-wax,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
26188953,,ATX 1000mg G6 Diamonds + Sauce,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,5,Concentrate,None,atx-1000mg-g6-diamonds-sauce,True,None,None,None,None,/dispensaries/hci-alternatives/menu/atx-1000mg-g6-diamonds-sauce,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
26188895,,ATX 1000mg G6 BHO Crystalline THCA,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,5,Concentrate,None,atx-1000mg-g6-bho-crystalline-thca,True,None,None,None,None,/dispensaries/hci-alternatives/menu/atx-1000mg-g6-bho-crystalline-thca,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
16206304,,PTS Sour Kush Crumble Wax (1.0g),None,None,medical,3.5 grams,45682,Dispensary,None,None,None,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,13,Wax,None,pts-sour-kush-wax-1-0g,True,None,None,None,None,/dispensaries/hci-alternatives/menu/pts-sour-kush-wax-1-0g,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
10603152,,PTS Gobbstopper Shatter (1.0g),None,None,medical,3.5 grams,45682,Dispensary,None,None,None,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://images.weedmaps.com/pictures/listings/164/029/647/large/7392498_Gobstopper_Shatter.JPG,https://images.weedmaps.com/pictures/listings/164/029/647/medium_oriented/7392498_Gobstopper_Shatter.JPG,13,Wax,None,pts-gobbstopper-shatter-1-0g,True,None,None,None,None,/dispensaries/hci-alternatives/menu/pts-gobbstopper-shatter-1-0g,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
26133181,,PTS 8 Ball Kush Crumble Wax (1.0g),None,None,medical,3.5 grams,45682,Dispensary,None,None,None,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,13,Wax,None,pts-8-ball-kush-crumble-wax-1-0g,True,None,None,None,None,/dispensaries/hci-alternatives/menu/pts-8-ball-kush-crumble-wax-1-0g,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
11953412,,CRESCO 4:1 Harle-Tsu 500mg CO2 Cartridge,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,13,Wax,None,cresco-4-1-harle-tsu-600mg-co2-cartridge,True,None,None,None,None,/dispensaries/hci-alternatives/menu/cresco-4-1-harle-tsu-600mg-co2-cartridge,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
25983098,,Ascend Strawberry Ghost - Shatter 1g,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,13,Wax,None,ascend-strawberry-ghost-shatter-1g,True,None,None,None,None,/dispensaries/hci-alternatives/menu/ascend-strawberry-ghost-shatter-1g,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
25940530,,IESO Cindy 99 Vape Cartridge - Amber Oil - 0.5mL,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,5,Concentrate,None,ieso-cindy-99-vape-cartridge-amber-oil-0-5ml,True,None,None,None,None,/dispensaries/hci-alternatives/menu/ieso-cindy-99-vape-cartridge-amber-oil-0-5ml,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
24642656,,ATX 1000mg Jack Herer #8 Sunrock Shatter,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,13,Wax,None,atx-1000mg-jack-herer-sunrock-shatter,True,None,None,None,None,/dispensaries/hci-alternatives/menu/atx-1000mg-jack-herer-sunrock-shatter,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
25906465,,GTI Vape Rythm Heal Co2 Disposable Pen Orange Herijuana 300mg,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,5,Concentrate,None,gti-vape-rythm-heal-co2-disposable-pen-orange-herijuana-300mg,True,None,None,None,None,/dispensaries/hci-alternatives/menu/gti-vape-rythm-heal-co2-disposable-pen-orange-herijuana-300mg,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
25760936,Airo Pro’s GSC Cartridge brings together one of the world’s most beloved cannabis strains with vaping convenience. GSC is a multiple Cannabis Cup winning strain made from an OG Kush x Durban Poison pairing. The oil is a very clean and pure medium amber color and the smoke has that delicious earthy-sweet-floral blend that everyone craves.,Ascend Girl Scout Cookies AIROPRO Vape Cartridge 0.5g,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,https://images.weedmaps.com/pictures/users/002/105/443/large/52906967_original-1571337342.jpg,https://images.weedmaps.com/pictures/users/002/105/443/medium_oriented/52906967_original-1571337342.jpg,5,Concentrate,None,aw-girl-scout-cookies-airopro-vape-cartridge-0-5g,True,None,None,None,None,/dispensaries/hci-alternatives/menu/aw-girl-scout-cookies-airopro-vape-cartridge-0-5g,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
25760965,•  Flavors of Blood Orange •  Pure Distillate Oil •  Naturally Flavored •  High Potency,Ascend Sumatran Sunrise AIROPRO Vape Cartridge 0.5g,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,https://images.weedmaps.com/pictures/users/002/105/443/large/52907438_sum.jpg,https://images.weedmaps.com/pictures/users/002/105/443/medium_oriented/52907438_sum.jpg,5,Concentrate,None,aw-sumatran-sunrise-airopro-vape-cartridge-0-5g,True,None,None,None,None,/dispensaries/hci-alternatives/menu/aw-sumatran-sunrise-airopro-vape-cartridge-0-5g,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
25760959,"A beloved choice for sativa connoisseurs, Pineapple Diesel can be succinctly defined as a psychoactive lift. A cross between hybrid Pineapple and sativa Sour Diesel, this is a social strain that provides powerful but clear cerebral effects. The aroma is equally diverse, with a citrus and diesel dual pungency",Asecnd Pineapple Diesel AIROPRO Vape Cartridge 0.5g,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,https://images.weedmaps.com/pictures/users/002/105/443/large/52907551_pine.jpg,https://images.weedmaps.com/pictures/users/002/105/443/medium_oriented/52907551_pine.jpg,5,Concentrate,None,aw-pineapple-diesel-airopro-vape-cartridge-0-5g,True,None,None,None,None,/dispensaries/hci-alternatives/menu/aw-pineapple-diesel-airopro-vape-cartridge-0-5g,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
25760951,"Flavors of raspberry, lime, and tangerine!   AiroPro cartridges are revolutionary ceramic atomizers designed specifically for pure oils. These contain no additives and provide 100-150 draws!  ",Ascend Mystical Melody AIROPRO Vape Cartridge 0.5g,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,https://images.weedmaps.com/pictures/users/002/105/443/large/52906148_mys.jpg,https://images.weedmaps.com/pictures/users/002/105/443/medium_oriented/52906148_mys.jpg,5,Concentrate,None,aw-mystical-melody-airopro-vape-cartridge-0-5g,True,None,None,None,None,/dispensaries/hci-alternatives/menu/aw-mystical-melody-airopro-vape-cartridge-0-5g,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
25760944,"With Blackberry and Blueberry terpene, Midnight Moon provides a strong high that is relaxing and calming. Recommended for evening/nighttime use.",Ascend Midnight Moon AIROPRO Vape Cartridge 0.5g,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,https://images.weedmaps.com/pictures/users/002/105/443/large/52905754_mid.jpg,https://images.weedmaps.com/pictures/users/002/105/443/medium_oriented/52905754_mid.jpg,5,Concentrate,None,aw-midnight-moon-airopro-vape-cartridge-0-5g,True,None,None,None,None,/dispensaries/hci-alternatives/menu/aw-midnight-moon-airopro-vape-cartridge-0-5g,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
25555532,,Ascend Blue Dream CBD Shatter 1g,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://images.weedmaps.com/pictures/users/002/105/443/large/52911923_52508519_Ascend_Watermelon_Ice_Eighth_Packaging.jpg,https://images.weedmaps.com/pictures/users/002/105/443/medium_oriented/52911923_52508519_Ascend_Watermelon_Ice_Eighth_Packaging.jpg,13,Wax,None,aw-blue-dream-cbd-shatter-1g,True,None,None,None,None,/dispensaries/hci-alternatives/menu/aw-blue-dream-cbd-shatter-1g,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
12579842,,SCCS CO2 Oil (1g) Sweet Pea,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,13,Wax,None,sccs-oil-1g-sweet-pea,True,None,None,None,None,/dispensaries/hci-alternatives/menu/sccs-oil-1g-sweet-pea,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
14480877,,PTS Wild Thai Shatter (1.0g),None,None,medical,3.5 grams,45682,Dispensary,None,None,None,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,13,Wax,None,pts-wild-thai-shatter-1-0g,True,None,None,None,None,/dispensaries/hci-alternatives/menu/pts-wild-thai-shatter-1-0g,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
25547001,,CRESCO GG#4 1.0g Live Resin - Budder,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,13,Wax,None,cresco-gg-4-1-0g-live-resin-budder,True,None,None,None,None,/dispensaries/hci-alternatives/menu/cresco-gg-4-1-0g-live-resin-budder,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
25546994,,CRESCO Island Sweet Skunk 1.0g Live Resin - Sugar,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,13,Wax,None,cresco-island-sweet-skunk-1-0g-live-resin-sugar,True,None,None,None,None,/dispensaries/hci-alternatives/menu/cresco-island-sweet-skunk-1-0g-live-resin-sugar,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
25546953,,CRESCO Liquid Live Resin - Pheno 51 500mg Cartridge,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,13,Wax,None,cresco-liquid-live-resin-pheno-51-500mg-cartridge,True,None,None,None,None,/dispensaries/hci-alternatives/menu/cresco-liquid-live-resin-pheno-51-500mg-cartridge,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
25546949,,CRESCO Liquid Live Resin - Outer Space 500mg Cartridge,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,13,Wax,None,cresco-liquid-live-resin-outer-space-500mg-cartridge,True,None,None,None,None,/dispensaries/hci-alternatives/menu/cresco-liquid-live-resin-outer-space-500mg-cartridge,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
25546919,,CRESCO Liquid Live Resin - Sojay Haze 500mg Cartridge,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,13,Wax,None,cresco-liquid-live-resin-sojay-haze-500mg-cartridge,True,None,None,None,None,/dispensaries/hci-alternatives/menu/cresco-liquid-live-resin-sojay-haze-500mg-cartridge,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
24647119,,CRESCO Outer Space 1000mg RSO Syringe,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,13,Wax,None,cresco-outer-space-1000mg-rso-syringe,True,None,None,None,None,/dispensaries/hci-alternatives/menu/cresco-outer-space-1000mg-rso-syringe,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
25507753,,PHARMA Gogi OG 0.5g Vape Cartridge,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,5,Concentrate,None,pharma-gogi-og-0-5g-vape-cartridge,True,None,None,None,None,/dispensaries/hci-alternatives/menu/pharma-gogi-og-0-5g-vape-cartridge,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
10970229,,REV Syringe (1g) Spectra Complete High CBD RSO,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,13,Wax,None,ace-syringe-1g-spectra-complete-high-cbd-rso--2,True,None,None,None,None,/dispensaries/hci-alternatives/menu/ace-syringe-1g-spectra-complete-high-cbd-rso--2,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
26303644,,GTI Vape Rythm Balance CO2 Cartridge Brownie Pie 500mg,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,5,Concentrate,None,gti-vape-rythm-balance-co2-cartridge-brownie-pie-500mg,True,None,None,None,None,/dispensaries/hci-alternatives/menu/gti-vape-rythm-balance-co2-cartridge-brownie-pie-500mg,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
26303638,,GTI Vape Rythm Balance CO2 Cartridge Strawberry Banana 500mg,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,5,Concentrate,None,gti-vape-rythm-balance-co2-cartridge-strawberry-banana-500mg,True,None,None,None,None,/dispensaries/hci-alternatives/menu/gti-vape-rythm-balance-co2-cartridge-strawberry-banana-500mg,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
26303622,,GTI Vape Rythm Energize CO2 Cartridge Stardawg Guava 500mg,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,5,Concentrate,None,gti-vape-rythm-energize-co2-cartridge-stardawg-guava-500mg,True,None,None,None,None,/dispensaries/hci-alternatives/menu/gti-vape-rythm-energize-co2-cartridge-stardawg-guava-500mg,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
26303601,,GTI Vape Rythm Energize CO2 Disposable Pen Stardawg Guava 300mg,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,5,Concentrate,None,gti-vape-rythm-energize-co2-disposable-pen-stardawg-guava-500mg,True,None,None,None,None,/dispensaries/hci-alternatives/menu/gti-vape-rythm-energize-co2-disposable-pen-stardawg-guava-500mg,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
26303591,,GTI Vape Rythm Relax CO2 Cartridge Kosher Kush 500mg,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,5,Concentrate,None,gti-vape-rythm-relax-co2-cartridge-kosher-kush-500mg,True,None,None,None,None,/dispensaries/hci-alternatives/menu/gti-vape-rythm-relax-co2-cartridge-kosher-kush-500mg,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
24386263,300mg,GTI Vape Rythm Energize CO2 Disposable Pen Citrus Rose 300mg,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,5,Concentrate,None,gti-vape-rythm-energize-co2-disposable-pen-citrus-rose-300mg,True,None,None,None,None,/dispensaries/hci-alternatives/menu/gti-vape-rythm-energize-co2-disposable-pen-citrus-rose-300mg,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
15481921,,ATX 500mg Mag Landrace Cannabis Oil Vape Cartridge,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,5,Concentrate,None,atx-500mg-mag-landrace-cannabis-oil-vape-cartridge,True,None,None,None,None,/dispensaries/hci-alternatives/menu/atx-500mg-mag-landrace-cannabis-oil-vape-cartridge,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
24139301,,ATX 500mg Wildberry Clear Vape Cartridge,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,5,Concentrate,None,wildberry-clear-vape-cartridge-ataraxia,True,None,None,None,None,/dispensaries/hci-alternatives/menu/wildberry-clear-vape-cartridge-ataraxia,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
24640996,,PHARMA Granny Smith Disposable Vape Cartridge 300mg,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,5,Concentrate,None,pharma-granny-smith-disposable-vape-cartridge-0-3g,True,None,None,None,None,/dispensaries/hci-alternatives/menu/pharma-granny-smith-disposable-vape-cartridge-0-3g,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
24238574,"Matanuska Thunder Fuck or Matanuska Tundra) is a legendary sativa-dominant strain originating in the Matanuska Valley area of Alaska. According to the legend, it was originally a Northern California sativa crossed with a Russian ruderalis, but sometime in the late 70s it was crossed with Afghani genetics to make it heartier. ATF usually presents large, beautifully frosted buds with incredibly strong odors of pine, lemon, menthol, and skunk. Known for possessing a relaxing yet intensely euphoric high, it is also described as having a “creeper” effect as well as pronounced appetite enhancement.",PHARMA ATF 0.5g Vape Cartridge,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,5,Concentrate,None,atf-cartridge-s-pharmacann,True,None,None,None,None,/dispensaries/hci-alternatives/menu/atf-cartridge-s-pharmacann,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
10993025,,NG Jack Herer THC Clear Oil Cartridge 0.50g,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,13,Wax,None,ng-jack-herer-thc-clear-oil-cartridge-0-5g,True,None,None,None,None,/dispensaries/hci-alternatives/menu/ng-jack-herer-thc-clear-oil-cartridge-0-5g,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
10880642,,NG Green Crack THC Clear Oil Cartridge 0.5g,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,13,Wax,None,ng-green-crack-thc-clear-oil-cartridge-0-5g,True,None,None,None,None,/dispensaries/hci-alternatives/menu/ng-green-crack-thc-clear-oil-cartridge-0-5g,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
10602914,,NG Skywalker THC Clear Oil Cartridge 0.5g,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,13,Wax,None,ng-skywalker-thc-clear-oil-cartridge-0-5g,True,None,None,None,None,/dispensaries/hci-alternatives/menu/ng-skywalker-thc-clear-oil-cartridge-0-5g,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
10602880,,NG Northern Lights THC Clear Oil Cartridge 0.5g,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,13,Wax,None,ng-northern-lights-thc-clear-oil-cartridge-0-5g,True,None,None,None,None,/dispensaries/hci-alternatives/menu/ng-northern-lights-thc-clear-oil-cartridge-0-5g,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
11271384,,NG E-Liquid Apple Jack 200mg Disposable Pen,None,None,medical,3.5 grams,45682,Dispensary,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,https://images.weedmaps.com/large/image_missing.jpg,https://images.weedmaps.com/medium_oriented/image_missing.jpg,5,Concentrate,None,ng-e-liquid-apple-jack-250mg-disposable-pen,True,None,None,None,None,/dispensaries/hci-alternatives/menu/ng-e-liquid-apple-jack-250mg-disposable-pen,HCI Alternatives - Collinsville,/dispensaries/hci-alternatives,False,0,['/dispensaries/hci-alternatives'],164029647
